Bulan,Course,Category,Jumlah Partisipan,Kecepatan pelayanan,Kemudahan fungsi fungsi untuk digunakan,Kemudahan nama situs untuk diingat,Kemudahan situs untuk dipahami,Kemudahan untuk dihubungi,Kemudahan untuk dipahami,Kenyamanan dalam mempelajari materi,Keramahan petugas,Manfaat terhadap tugas,Pengetahuan terhadap situs,Sistematika Penulisan,Tampilan situs,Final Score
2,BLOCKCHAIN,Digital & ICT (EL-DIC),2,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
2,Business Continuity Management,Digital & ICT (EL-DIC),2,85.71,92.50,92.50,92.50,85.71,83.33,91.43,85.71,85.71,85.71,92.50,92.50,88.82
2,Cloud Computing,Digital & ICT (EL-DIC),10,91.00,91.00,89.74,89.74,91.00,91.50,92.20,91.00,91.00,91.00,91.00,88.95,90.76
2,Cloud Computing Best Practice,Digital & ICT (EL-DIC),1,80.00,70.00,90.00,80.00,80.00,80.00,60.00,80.00,90.00,80.00,70.00,70.00,77.5
2,Cloud Computing Fundamental,Digital & ICT (EL-DIC),7,91.72,93.33,93.33,93.33,94.84,87.69,87.69,91.72,87.20,93.33,88.46,93.33,91.33
2,Collection & Legal,Digital & ICT (EL-DIC),17,95.53,95.53,95.53,95.53,95.53,96.10,96.10,95.53,95.53,95.53,96.10,95.53,95.67
2,Customer Experience Transformation,Digital & ICT (EL-DIC),5,86.67,86.67,88.42,86.67,86.67,88.42,88.42,86.67,88.42,86.67,88.42,86.67,87.4
2,CX Transformation Program Behavior Skill Technician Assurance,Digital & ICT (EL-DIC),11,92.86,93.16,93.16,94.36,92.86,92.86,96.00,93.49,95.42,95.00,96.00,93.53,94.06
2,CX Transformation Program Behavior Skill Technician Fulfillment,Digital & ICT (EL-DIC),13,94.23,93.93,94.72,93.45,93.20,94.74,95.52,94.74,93.93,93.45,93.93,94.29,94.18
2,CYBER SECURITY 2,Digital & ICT (EL-DIC),4,88.00,88.00,88.00,88.00,88.00,88.00,85.71,88.00,85.71,85.71,88.00,88.00,87.43
2,Dasar-dasar Perintah Linux,Digital & ICT (EL-DIC),2,90.00,85.71,90.00,90.00,90.00,85.71,85.71,90.00,85.71,90.00,85.71,90.00,88.21
2,Data Analytics,Digital & ICT (EL-DIC),208,92.46,92.87,92.63,92.64,92.32,93.10,92.93,92.16,93.16,92.49,93.00,92.27,92.67
2,Design Thinking,Digital & ICT (EL-DIC),262,92.50,92.79,92.94,92.71,92.53,93.51,93.41,92.37,93.54,92.42,93.47,92.47,92.89
2,Design Thinking (E-Learning),Digital & ICT (EL-DIC),12,95.09,95.56,95.56,95.56,95.09,95.56,95.56,95.09,95.56,95.09,95.56,95.56,95.4
2,DigiERP,Digital & ICT (EL-DIC),9,98.14,97.62,98.14,98.14,98.14,97.62,97.56,98.14,98.14,98.14,97.56,97.62,97.91
2,Fintech (Financial Technology),Digital & ICT (EL-DIC),15,93.75,94.15,94.15,94.15,94.15,94.15,94.15,93.75,94.15,94.15,94.15,94.15,94.08
2,Global Digital Hub (GDH) Movement,Digital & ICT (EL-DIC),6,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
2,How To Be A Great Follower,Digital & ICT (EL-DIC),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
2,HTML & CSS,Digital & ICT (EL-DIC),209,92.36,92.44,92.64,92.30,92.39,92.98,92.77,92.56,93.00,92.39,92.42,92.56,92.57
2,Internet of Things (IoT),Digital & ICT (EL-DIC),11,96.40,96.40,96.40,96.40,96.40,96.40,96.40,96.40,97.25,96.40,96.40,96.40,96.47
2,Introduction to PRIME,Digital & ICT (EL-DIC),2,95.56,95.56,95.56,95.56,95.56,85.71,85.71,95.56,95.56,95.56,90.00,90.00,92.99
2,Introduction To Work Force Management (WFM),Digital & ICT (EL-DIC),3,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
2,Konsep Dasar Strategi & Manajemen Strategis,Digital & ICT (EL-DIC),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
2,MACHINE LEARNING 2,Digital & ICT (EL-DIC),2,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56
2,Mengatasi Pelanggan yang Sulit,Digital & ICT (EL-DIC),2,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,85.71,90.00,85.71,90.00,89.29
2,NeuCentrIX,Digital & ICT (EL-DIC),22,91.78,92.75,93.55,93.26,92.31,93.26,92.36,92.31,92.22,92.83,92.50,92.97,92.68
2,NG-PON2,Digital & ICT (EL-DIC),51,93.92,93.85,93.73,93.33,93.53,93.43,92.45,93.37,94.25,94.04,94.01,93.20,93.59
2,Overview OSP FTTH,Digital & ICT (EL-DIC),36,94.74,95.06,94.30,94.44,94.77,95.23,94.77,94.61,95.09,95.23,94.94,94.46,94.8
2,Pelabelan Segmen Distribusi,Digital & ICT (EL-DIC),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
2,Pengantar IOAN,Digital & ICT (EL-DIC),17,90.00,90.46,91.18,89.38,89.06,88.52,88.20,89.23,89.38,89.21,87.24,90.61,89.37
2,Pengantar Perencanaan Broadband Access Network,Digital & ICT (EL-DIC),2,85.71,90.00,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,86.07
2,Prinsip Mengenal Nasabah Delima,Digital & ICT (EL-DIC),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
2,Product Indihub,Digital & ICT (EL-DIC),8,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89
2,Product Knowledge Indihome,Digital & ICT (EL-DIC),174,93.13,93.61,93.32,93.76,93.17,94.12,93.94,93.47,94.54,93.53,93.90,93.55,93.67
2,Produk ASTINET,Digital & ICT (EL-DIC),94,91.53,91.91,91.88,91.70,91.82,92.62,92.44,91.85,93.22,91.62,92.39,92.42,92.12
2,Produk DigiConnect,Digital & ICT (EL-DIC),67,92.47,92.56,92.98,92.98,92.54,93.40,92.97,92.74,93.64,92.57,92.66,92.49,92.83
2,Produk Hosted PBX,Digital & ICT (EL-DIC),59,90.73,89.78,90.86,91.43,90.69,91.03,90.74,91.06,91.51,91.15,91.19,90.68,90.9
2,Produk IT Tools Support for IOAN,Digital & ICT (EL-DIC),14,88.46,88.46,89.06,89.06,88.46,87.20,87.20,89.43,86.80,87.84,88.00,88.85,88.24
2,Produk MangoeSky,Digital & ICT (EL-DIC),77,91.16,91.18,91.62,92.20,90.93,93.08,92.03,91.21,93.27,91.28,92.47,91.78,91.85
2,Produk Metro Ethernet,Digital & ICT (EL-DIC),42,90.90,91.19,91.65,90.96,90.90,91.19,90.79,90.90,91.76,91.36,91.02,91.31,91.16
2,Produk SIP Trunking,Digital & ICT (EL-DIC),49,91.41,92.22,92.32,92.32,91.17,92.41,92.78,91.70,92.08,91.34,92.08,91.94,91.98
2,Produk Virtual Local Number,Digital & ICT (EL-DIC),52,91.66,91.89,92.21,92.17,91.79,92.75,92.63,92.24,93.30,91.52,92.97,91.71,92.24
2,Produk VPN IP,Digital & ICT (EL-DIC),48,91.10,91.40,91.30,91.79,90.95,92.53,91.86,91.35,93.07,91.30,92.06,91.55,91.69
2,Produk WiFi,Digital & ICT (EL-DIC),58,90.67,89.86,91.27,90.93,90.96,91.20,90.00,91.39,91.79,91.55,90.85,90.18,90.89
2,PT - 2 Project,Digital & ICT (EL-DIC),521,92.67,92.99,92.62,92.61,92.37,92.57,92.59,92.63,93.89,92.50,92.71,92.67,92.74
2,Quick Guide Instalasi PT-2,Digital & ICT (EL-DIC),4,91.25,92.94,92.94,92.94,91.25,92.94,92.94,91.25,92.94,91.25,92.94,92.94,92.38
2,Revenue Models,Digital & ICT (EL-DIC),203,92.23,92.46,92.56,92.42,92.51,92.72,92.21,92.37,92.86,92.36,92.60,92.31,92.47
2,Routing Information Protocol,Digital & ICT (EL-DIC),2,85.71,80.00,85.71,85.71,85.71,80.00,85.71,85.71,85.71,85.71,85.71,85.71,84.76
2,Sales Force Management,Digital & ICT (EL-DIC),1,0,80.00,80.00,80.00,0,80.00,80.00,80.00,80.00,80.00,80.00,80.00,66.67
2,SAP S/4 Hana,Digital & ICT (EL-DIC),6,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
2,Service Excellence,Digital & ICT (EL-DIC),8,89.63,87.59,90.62,90.62,90.71,89.68,89.68,90.71,90.62,89.63,90.62,89.68,89.98
2,SIIS 3.0 - Modul 1 - SIIS,Digital & ICT (EL-DIC),7,98.18,98.18,98.82,98.82,98.82,98.82,98.18,98.18,100.00,97.58,98.82,98.18,98.55
2,SIIS 3.0 - Modul 2 - Menu SIIS,Digital & ICT (EL-DIC),2,92.50,95.56,95.56,100.00,92.50,95.56,92.50,95.56,100.00,92.50,95.56,95.56,95.28
2,SIIS 3.0 - Modul 3 - Menu Layer List dan Assurance,Digital & ICT (EL-DIC),3,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14
2,SIIS 3.0 - Modul 4 - Tips and Trick,Digital & ICT (EL-DIC),3,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85
2,SIIS 3.0 - Modul 5 - Menu Help Desk,Digital & ICT (EL-DIC),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
2,Software Defined Networking,Digital & ICT (EL-DIC),3,95.38,87.27,87.27,95.38,87.27,87.27,91.67,87.27,91.67,87.27,91.67,91.67,90.09
2,Teknologi WiFi,Digital & ICT (EL-DIC),25,91.00,91.02,90.00,90.93,91.49,90.20,91.13,91.29,91.76,92.23,91.40,92.35,91.23
2,Telkom VPN IP Bisnis for AM,Digital & ICT (EL-DIC),25,92.04,90.83,90.62,90.83,91.16,93.14,92.32,92.12,92.32,91.34,91.13,90.00,91.49
2,UI UX,Digital & ICT (EL-DIC),201,92.72,92.87,93.02,92.79,92.73,93.36,93.13,92.92,93.58,92.81,92.86,92.75,92.96
2,UX Process,Digital & ICT (EL-DIC),2,90.00,90.00,90.00,90.00,90.00,95.56,95.56,90.00,95.56,90.00,95.56,90.00,91.85
2,Virtual Local Number,Digital & ICT (EL-DIC),62,91.68,91.57,92.68,91.95,92.25,92.73,92.44,92.28,92.92,91.89,92.73,92.68,92.32
2,"5R (Ringkas, Rapi, Resik, Rawat, Rajin)",General (EL-GNR),1,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80
2,Account Management,General (EL-GNR),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
2,Account Management (APC),General (EL-GNR),6,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85
2,Account Profile,General (EL-GNR),15,92.07,92.14,92.98,92.14,93.09,91.58,91.64,92.88,91.48,91.93,92.13,92.98,92.25
2,Basic Accounting,General (EL-GNR),4,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,92.94,93.85,92.94,93.85,93.7
2,Basic Budgeting,General (EL-GNR),4,88.00,90.00,90.00,90.00,88.00,88.00,88.00,88.00,90.00,88.00,88.00,90.00,88.83
2,Basic Leadership (Bilingual),General (EL-GNR),3,93.85,87.27,90.00,93.85,93.85,93.85,93.85,93.85,90.00,93.85,93.85,93.85,92.66
2,Basic Treasury Management,General (EL-GNR),1,90.00,80.00,90.00,90.00,90.00,90.00,80.00,90.00,90.00,90.00,90.00,80.00,87.5
2,Bekerja Dalam Tim,General (EL-GNR),110,90.96,91.50,91.45,91.29,90.89,92.44,91.80,90.96,92.42,90.77,91.80,90.89,91.43
2,Building Workforce Management (APC),General (EL-GNR),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
2,Change Management (Bilingual),General (EL-GNR),1,80.00,70.00,80.00,80.00,80.00,80.00,70.00,80.00,80.00,80.00,80.00,80.00,78.33
2,Creative Thinking,General (EL-GNR),6,87.27,87.27,88.70,87.27,87.27,85.71,85.71,85.71,88.70,84.00,87.27,86.67,86.8
2,Effective Communication,General (EL-GNR),25,92.71,93.27,93.53,93.14,94.38,94.48,95.09,93.47,94.31,93.79,94.07,92.87,93.76
2,Emotional Intelligence Development,General (EL-GNR),1,100.00,0,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,90.00,90.83
2,Financial Analysis,General (EL-GNR),1,0,0,0,0,0,0,0,0,90.00,0,90.00,0,15
2,Financial Ratios Analysis,General (EL-GNR),1,0,0,0,0,0,0,0,0,100.00,0,100.00,0,16.67
2,Finon,General (EL-GNR),16,88.77,89.43,90.17,87.69,88.77,91.48,89.64,88.21,91.38,88.68,89.84,88.00,89.34
2,Fondasi Coaching,General (EL-GNR),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
2,Fraud Risk Management,General (EL-GNR),1,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60
2,Inspiring People,General (EL-GNR),3,87.27,91.67,89.09,87.27,84.00,84.00,87.27,84.00,84.00,84.00,89.09,84.00,86.31
2,"Integrasi Flash, PHP dan MySQL",General (EL-GNR),1,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80
2,Integrated Marketing Communication,General (EL-GNR),1,80.00,80.00,80.00,80.00,80.00,90.00,90.00,80.00,90.00,80.00,90.00,80.00,83.33
2,Kebijakan Bisnis & Operasional (APC),General (EL-GNR),2,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56
2,Leadership of Change,General (EL-GNR),8,95.56,94.29,95.56,93.53,94.86,92.12,94.29,94.29,95.56,95.56,96.11,92.94,94.56
2,Managing Cash Flow,General (EL-GNR),1,100.00,90.00,90.00,90.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,90.00,96.67
2,Manajemen Waktu,General (EL-GNR),1,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80
2,Memperindah Tampilan Website dengan CSS,General (EL-GNR),1,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80
2,Mengenal Karakter Pribadi Melalui Metode DISC,General (EL-GNR),30,92.17,92.11,92.93,92.70,92.25,92.95,93.77,91.93,94.11,92.35,92.74,92.93,92.75
2,OM Kabel Serat Optik,General (EL-GNR),36,93.11,92.93,92.89,92.62,93.25,93.56,92.88,93.55,93.90,93.42,94.16,92.75,93.25
2,Online Bootcamp Telkom Certified Business Performance Management (TCBPM),General (EL-GNR),3,84.00,84.00,87.27,87.27,87.27,80.00,80.00,84.00,86.00,87.27,84.00,87.27,84.86
2,Overview Project Management,General (EL-GNR),16,92.84,94.57,93.13,93.75,92.42,92.94,92.84,92.84,95.21,92.84,92.12,93.91,93.28
2,Pengendalian Gratifikasi,General (EL-GNR),1,90.00,90.00,80.00,90.00,90.00,90.00,90.00,80.00,90.00,90.00,80.00,90.00,87.5
2,Problem Analysis Decision Making,General (EL-GNR),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
2,Product Knowledge - TELKOM Metro,General (EL-GNR),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
2,Product Knowledge UseeTV,General (EL-GNR),3,97.14,97.14,97.14,97.14,97.14,97.14,97.14,100.00,97.14,97.14,97.14,97.14,97.38
2,Product Knowledge UseeTV Cable,General (EL-GNR),1,90.00,90.00,90.00,90.00,90.00,100.00,90.00,90.00,100.00,90.00,90.00,90.00,91.67
2,Sales Management (APC),General (EL-GNR),5,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52
2,Security Awareness,General (EL-GNR),7,89.63,86.40,86.40,87.69,88.89,87.69,86.40,89.63,89.63,88.89,88.89,87.69,88.15
2,TCP/IP  Overview,General (EL-GNR),8,89.68,92.12,92.12,92.12,89.68,92.12,92.12,89.68,89.68,89.68,92.12,89.68,90.9
2,TCP/IP BAG 1,General (EL-GNR),4,88.00,85.00,91.25,85.00,88.00,83.64,85.00,88.00,84.62,88.00,83.64,85.71,86.32
2,TCP/IP BAG 2,General (EL-GNR),5,91.00,91.11,91.00,91.00,91.00,89.41,89.41,91.00,89.47,92.94,89.41,91.00,90.65
2,TCP/IP BAG 3,General (EL-GNR),4,91.25,89.33,91.25,91.25,91.25,88.57,88.57,91.25,88.57,91.25,88.57,91.25,90.2
2,TCP/IP BAG 4,General (EL-GNR),5,91.00,89.47,92.00,89.47,91.00,91.00,93.33,93.33,91.00,93.33,93.33,92.00,91.69
2,Territory Management,General (EL-GNR),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
2,Territory Management (APC),General (EL-GNR),2,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56
2,Control Self Assesment,Risk & Compliance (EL-RIC),1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
2,Business & Marketing Strategy,Strategic Plan & Development (EL-SPD),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
2,Dasar - Dasar Six Sigma,Strategic Plan & Development (EL-SPD),4,83.08,85.71,85.71,85.71,83.08,88.00,88.00,85.71,88.00,83.08,85.71,88.00,85.82
2,5 - LVC - KURSILMAT,Top & New Courses,1,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80
2,Awareness ISO/IEC 20000-1:2011 Divisi IT,Top & New Courses,4,91.25,91.25,91.25,91.25,91.25,91.25,91.25,93.85,92.94,91.25,89.33,91.25,91.45
2,CFU Transformation,Top & New Courses,117,91.62,93.01,92.55,0,92.17,92.81,92.60,92.71,93.98,91.62,91.63,91.87,84.71
2,Contoh Perilaku The Telkom Way,Top & New Courses,35,91.35,92.55,93.06,91.85,91.74,93.33,92.37,92.22,94.34,92.22,91.77,90.94,92.31
2,Customer Approach 360 Degree,Top & New Courses,54,91.92,91.19,92.11,92.11,92.06,91.15,90.72,91.79,92.50,92.19,91.16,92.34,91.77
2,Dasar - Dasar K3,Top & New Courses,20,90.40,90.14,91.32,91.32,90.40,90.00,90.41,90.81,90.75,90.00,89.46,90.67,90.47
2,Diarium - New Digital Paradigm for Strengthening The Telkom Way,Top & New Courses,44,92.18,91.59,92.13,0,92.73,92.00,92.13,92.41,93.27,92.18,92.77,91.03,84.54
2,Etika & Kepatuhan Karyawan (EKK) 2018,Top & New Courses,156,91.72,92.54,92.45,0,91.71,91.57,90.17,92.39,92.33,91.26,90.26,91.08,83.96
2,Industry Value Chain Analisis (IVCA) Part-1,Top & New Courses,18,90.70,90.30,91.39,89.71,90.70,90.79,90.00,90.29,91.39,90.75,91.78,90.75,90.71
2,Industry Value Chain Analisis (IVCA) Part-2,Top & New Courses,15,90.00,90.00,90.00,90.00,89.82,90.69,88.30,89.82,91.19,90.55,90.00,89.82,90.02
2,Industry Value Chain Analisis (IVCA) Part-3,Top & New Courses,7,83.48,83.48,83.48,83.48,83.48,83.48,81.82,83.48,85.00,83.48,83.48,83.48,83.47
2,Interpersonal Communication Skill,Top & New Courses,54,91.88,91.98,92.15,92.38,92.40,91.73,91.54,92.29,92.61,92.51,91.96,92.34,92.15
2,Kawal Provisioning (KPRO),Top & New Courses,17,91.18,91.76,93.24,92.17,91.88,91.04,92.57,91.59,92.57,92.00,92.17,92.17,92.03
2,LVC - Learning Delivery & Deployment (LDE),Top & New Courses,3,87.27,87.27,87.27,87.27,87.27,84.00,84.00,87.27,84.00,87.27,84.00,87.27,86.18
2,LVC - Learning Design Development (LDD),Top & New Courses,4,85.71,89.33,89.33,89.33,85.71,91.25,91.25,85.71,91.25,85.71,91.25,89.33,88.76
2,LVC - Learning Impact Measurement (LIM),Top & New Courses,2,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90
2,LVC - Learning Need Diagnostic (LND),Top & New Courses,5,86.67,86.67,86.67,86.67,86.67,89.47,86.67,86.67,89.47,86.67,89.47,86.67,87.37
2,Mengenal Cisco Router,Top & New Courses,22,94.32,94.58,95.27,95.48,95.26,95.51,94.78,95.71,94.04,95.48,95.05,95.26,95.06
2,Overview New Customer Relationship Management (CRM),Top & New Courses,26,87.83,89.09,88.89,88.84,87.91,89.17,89.29,87.96,89.20,89.01,88.12,88.45,88.65
2,Sales Indihome Information System (SIIS),Top & New Courses,2,85.71,85.71,92.50,92.50,92.50,85.71,92.50,92.50,85.71,85.71,92.50,85.71,89.11
2,Standar Etika Pelayanan Jarakses,Top & New Courses,3,87.27,87.27,87.27,87.27,87.27,87.27,87.27,87.27,87.27,87.27,87.27,87.27,87.27
2,Teknisi IndiHome 3P,Top & New Courses,2,92.50,92.50,95.56,100.00,92.50,95.56,95.56,92.50,95.56,100.00,95.56,95.56,95.28
2,The Telkom Way - Do's and Don'ts,Top & New Courses,104,92.35,92.81,92.19,93.13,92.03,93.36,93.01,92.39,93.77,92.50,93.17,92.74,92.79
3,Basic Contact Center Knowledge (Admedika),ADMEDIKA,3,95.38,95.38,95.38,95.38,95.38,95.38,95.38,95.38,97.14,95.38,95.38,97.14,95.67
3,Knowledge Of Insurance,ADMEDIKA,2,60.00,60.00,60.00,0,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,55
3,The Power of Morning Briefing,ADMEDIKA,2,60.00,60.00,60.00,0,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,55
3,Basic Procurement,Business Enabler / Enterprise Management (EL-EEM),2,90.00,90.00,90.00,90.00,90.00,83.33,83.33,90.00,90.00,90.00,83.33,90.00,88.33
3,Introduction Supply Chain Manajemen,Business Enabler / Enterprise Management (EL-EEM),1,80.00,60.00,60.00,60.00,80.00,60.00,60.00,80.00,60.00,80.00,60.00,60.00,66.67
3,Introduction to GDMS (Government Delivery Monitoring System),Business Enabler / Enterprise Management (EL-EEM),1,0,0,0,0,0,0,0,0,90.00,0,90.00,0,15
3,Paradigma Spiritual,Business Enabler / Enterprise Management (EL-EEM),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
3,PMBOK,Business Enabler / Enterprise Management (EL-EEM),4,95.56,95.56,92.94,95.56,95.56,95.56,95.56,95.56,95.56,92.94,92.94,92.94,94.69
3,Project Cost Management,Business Enabler / Enterprise Management (EL-EEM),3,92.00,86.67,86.67,86.67,86.67,86.67,92.00,92.00,86.67,84.00,92.00,92.00,88.67
3,Project Management (PM) Human Resource,Business Enabler / Enterprise Management (EL-EEM),8,94.12,94.12,94.12,94.12,94.12,94.12,94.12,94.12,94.12,95.48,95.43,94.12,94.34
3,Project Management (PM) Risk Management,Business Enabler / Enterprise Management (EL-EEM),8,93.33,90.62,91.72,92.12,93.85,90.00,90.00,92.94,91.88,93.85,91.88,90.62,91.9
3,Project Time Management,Business Enabler / Enterprise Management (EL-EEM),3,91.67,91.67,91.67,91.67,87.27,93.85,91.67,91.67,91.67,91.67,91.67,91.67,91.49
3,Spiritual (Hindu) Membangun Motivasi Kerja menuju Hidup Berkesadaran,Business Enabler / Enterprise Management (EL-EEM),6,97.14,98.62,97.14,98.62,95.56,94.74,97.86,98.33,96.80,97.14,97.86,96.30,97.18
3,Spiritual (Islam) Bekerja Billah,Business Enabler / Enterprise Management (EL-EEM),41,92.95,93.60,93.67,93.79,92.79,93.64,93.73,92.95,94.27,93.06,93.33,93.10,93.41
3,Spiritual (Islam) Bekerja Dengan Rasa Cinta dan Syukur,Business Enabler / Enterprise Management (EL-EEM),22,92.09,90.49,90.73,90.73,91.60,92.22,91.19,92.41,92.22,92.09,91.91,91.43,91.59
3,Spiritual (Islam) Bekerja Ma allah,Business Enabler / Enterprise Management (EL-EEM),7,87.50,90.77,89.23,89.60,89.60,89.23,89.23,87.69,90.71,87.50,89.23,89.23,89.13
3,Spiritual (Kristen) Membangun Spiritualitas Kerja,Business Enabler / Enterprise Management (EL-EEM),24,92.63,93.33,93.88,94.60,92.92,94.75,93.61,93.12,94.62,94.04,93.66,93.40,93.71
3,Spiritual (Kristen) modul 2 Do your best for God,Business Enabler / Enterprise Management (EL-EEM),2,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,90.00,84.00,84.00,84.5
3,Assessment Cisco,CLASSICAL SUPPORT,3,95.38,95.38,95.38,95.38,95.38,95.38,95.38,95.38,95.38,95.38,95.38,95.38,95.38
3,Company Profile PT Dayamitra Telekomunikasi,CLASSICAL SUPPORT,180,94.81,95.52,94.73,95.35,95.01,96.08,95.87,94.99,96.14,94.82,95.69,95.24,95.35
3,Product Knowledge PT Dayamitra Telekomunikasi,CLASSICAL SUPPORT,168,95.01,95.34,95.15,95.19,94.97,95.45,95.48,95.29,95.95,94.84,95.38,95.19,95.27
3,Regulasi Menara,CLASSICAL SUPPORT,172,95.12,95.37,95.66,95.55,95.22,95.77,95.68,95.30,96.20,95.36,95.35,95.62,95.52
3,9 Core Element of Marketing,Commerce & Relations (EL-COR),2,90.00,95.56,95.56,95.56,90.00,95.56,95.56,90.00,95.56,90.00,95.56,95.56,93.71
3,Channel Management,Commerce & Relations (EL-COR),8,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.42,100.00,98.42,100.00,99.74
3,Churn Management,Commerce & Relations (EL-COR),2,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
3,Community Marketing,Commerce & Relations (EL-COR),1,90.00,80.00,90.00,90.00,80.00,80.00,80.00,90.00,90.00,80.00,80.00,80.00,84.17
3,Competitor & Competitive Intellegence (APC),Commerce & Relations (EL-COR),7,93.10,91.43,91.43,93.10,93.10,92.41,94.00,91.43,92.41,89.57,92.41,91.43,92.15
3,Competitor Intelligence (Bilingual),Commerce & Relations (EL-COR),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
3,Complaint Handling,Commerce & Relations (EL-COR),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
3,Consultative Selling,Commerce & Relations (EL-COR),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
3,Consumer Behaviour,Commerce & Relations (EL-COR),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
3,Customer Approach 360 Degree,Commerce & Relations (EL-COR),19,93.51,92.27,93.87,93.25,92.88,92.33,91.43,93.06,92.33,92.73,91.94,92.78,92.7
3,Customer Focus Selling,Commerce & Relations (EL-COR),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
3,Customer Quality Management,Commerce & Relations (EL-COR),1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100
3,CX Transformation Program Behavior Skill Sales Agent,Commerce & Relations (EL-COR),11,98.49,98.49,98.49,98.49,98.49,98.49,98.49,98.49,98.49,98.49,98.49,98.49,98.49
